image_id,pred_instance_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,pred_area,image_density_bucket,local_density,local_density_bucket,neighbor_count,distance_peak_count,overlap_gt_count,significant_overlap_gt_count,overlaps_multiple_gt,matched,matched_iou,fp_type,gt_overlap_instance_ids,significant_gt_overlap_instance_ids,merged_into_other_gt_hits,merged_into_other_gt_hit_count,covers_merged_into_other,suspicion_score,candidate_rank_global,candidate_rank_in_image,bbox
hurricane-harvey_00000122,75,800,586,841,637,1298,dense,2.176042,dense,2,1,1,1,0,1,0.875986,,86,86,,0,0,5.0,5538,41,"[800, 586, 841, 637]"
hurricane-harvey_00000131,73,940,344,985,390,1298,dense,2.388915,dense,2,1,1,1,0,1,0.82726,,87,87,,0,0,5.0,5539,59,"[940, 344, 985, 390]"
hurricane-harvey_00000250,2,253,11,289,56,1298,dense,3.205128,dense,2,1,1,1,0,1,0.638479,,6,6,,0,0,5.0,5540,33,"[253, 11, 289, 56]"
hurricane-harvey_00000394,67,77,288,114,341,1298,dense,3.210273,dense,3,1,1,1,0,1,0.809394,,63,63,,0,0,5.0,5541,17,"[77, 288, 114, 341]"
palu-tsunami_00000114,33,265,107,307,146,1298,dense,2.939447,dense,2,1,1,1,0,1,0.855396,,36,36,,0,0,5.0,5542,67,"[265, 107, 307, 146]"
hurricane-harvey_00000122,39,819,422,849,472,1297,dense,2.5,dense,2,1,1,1,0,1,0.871833,,42,42,,0,0,5.0,5543,42,"[819, 422, 849, 472]"
hurricane-matthew_00000345,51,322,115,383,152,1297,dense,1.704013,dense,2,1,1,1,0,1,0.525535,,38,38,,0,0,5.0,5544,59,"[322, 115, 383, 152]"
hurricane-michael_00000042,110,907,881,944,931,1297,dense,2.298851,dense,2,1,1,1,0,1,0.75886,,103,103,,0,0,5.0,5545,8,"[907, 881, 944, 931]"
hurricane-harvey_00000297,76,662,460,700,499,1296,dense,3.417635,dense,2,1,1,1,0,1,0.59311,,63,63,,0,0,5.0,5546,20,"[662, 460, 700, 499]"
hurricane-harvey_00000122,96,27,657,57,705,1295,dense,2.67094,dense,2,1,1,1,0,1,0.884235,,112,112,,0,0,5.0,5547,43,"[27, 657, 57, 705]"
mexico-earthquake_00000063,27,306,88,350,131,1295,dense,2.61233,dense,2,1,2,1,0,1,0.788502,,32|38,32,,0,0,5.0,5548,45,"[306, 88, 350, 131]"
mexico-earthquake_00000163,103,991,479,1024,532,1295,dense,3.22841,dense,2,1,1,1,0,1,0.91491,,75,75,,0,0,5.0,5549,79,"[991, 479, 1024, 532]"
santa-rosa-wildfire_00000364,126,912,865,961,904,1295,dense,2.369949,dense,2,1,1,1,0,1,0.749534,,131,131,,0,0,5.0,5550,28,"[912, 865, 961, 904]"
hurricane-harvey_00000112,172,539,826,584,865,1294,dense,2.707459,dense,2,1,1,1,0,1,0.767176,,181,181,,0,0,5.0,5551,41,"[539, 826, 584, 865]"
hurricane-harvey_00000476,145,307,646,349,683,1294,dense,3.013864,dense,2,1,1,1,0,1,0.858177,,157,157,,0,0,5.0,5552,48,"[307, 646, 349, 683]"
hurricane-matthew_00000345,121,979,333,1024,380,1294,dense,3.162555,dense,2,1,2,1,0,0,,over_split_fragment,113|124,113,,0,0,5.0,5553,60,"[979, 333, 1024, 380]"
hurricane-michael_00000368,85,957,688,1008,718,1294,dense,2.717391,dense,2,1,1,1,0,1,0.835626,,78,78,,0,0,5.0,5554,6,"[957, 688, 1008, 718]"
midwest-flooding_00000274,26,688,437,717,488,1294,dense,2.50658,dense,2,1,1,1,0,1,0.925206,,26,26,,0,0,5.0,5555,6,"[688, 437, 717, 488]"
midwest-flooding_00000302,27,715,320,758,369,1294,dense,2.265775,dense,2,1,1,1,0,1,0.823651,,29,29,,0,0,5.0,5556,5,"[715, 320, 758, 369]"
socal-fire_00000879,59,267,525,301,575,1294,dense,2.380952,dense,2,1,1,1,0,1,0.895863,,63,63,,0,0,5.0,5557,51,"[267, 525, 301, 575]"
hurricane-harvey_00000476,83,281,358,321,397,1293,dense,3.164557,dense,2,1,1,1,0,0,,over_split_fragment,89,89,,0,0,5.0,5558,49,"[281, 358, 321, 397]"
hurricane-harvey_00000191,186,439,976,495,1024,1292,dense,2.349624,dense,2,1,1,1,0,1,0.824411,,143,143,,0,0,5.0,5559,42,"[439, 976, 495, 1024]"
hurricane-harvey_00000479,81,735,421,781,470,1292,dense,2.193463,dense,2,1,1,1,0,1,0.564917,,85,85,,0,0,5.0,5560,55,"[735, 421, 781, 470]"
hurricane-harvey_00000179,72,26,255,64,299,1291,dense,2.771619,dense,2,1,1,1,0,1,0.804154,,72,72,,0,0,5.0,5561,48,"[26, 255, 64, 299]"
palu-tsunami_00000114,75,384,341,416,398,1291,dense,3.016895,dense,3,1,1,1,0,1,0.783117,,87,87,,0,0,5.0,5562,68,"[384, 341, 416, 398]"
hurricane-harvey_00000191,132,931,752,972,808,1290,dense,1.840943,dense,2,1,1,1,0,1,0.600671,,106,106,,0,0,5.0,5563,43,"[931, 752, 972, 808]"
santa-rosa-wildfire_00000144,122,636,783,685,815,1290,dense,2.57732,dense,2,1,1,1,0,1,0.521948,,119,119,,0,0,5.0,5564,13,"[636, 783, 685, 815]"
hurricane-harvey_00000191,162,980,883,1021,932,1289,dense,3.032141,dense,2,1,1,1,0,1,0.737104,,125,125,,0,0,5.0,5565,44,"[980, 883, 1021, 932]"
hurricane-harvey_00000250,89,695,399,737,446,1289,dense,2.443793,dense,2,1,1,1,0,1,0.692565,,83,83,,0,0,5.0,5566,34,"[695, 399, 737, 446]"
hurricane-michael_00000138,5,292,37,333,82,1289,dense,2.643754,dense,2,1,1,1,0,1,0.808481,,6,6,,0,0,5.0,5567,11,"[292, 37, 333, 82]"
mexico-earthquake_00000010,85,43,411,100,438,1289,dense,3.198635,dense,3,1,1,1,0,1,0.772296,,65,65,,0,0,5.0,5568,59,"[43, 411, 100, 438]"
palu-tsunami_00000038,71,353,543,407,580,1289,dense,3.052503,dense,3,1,1,1,0,1,0.883525,,84,84,,0,0,5.0,5569,33,"[353, 543, 407, 580]"
santa-rosa-wildfire_00000045,85,387,907,465,926,1289,dense,1.696929,dense,2,1,1,1,0,1,0.910217,,97,97,,0,0,5.0,5570,13,"[387, 907, 465, 926]"
hurricane-harvey_00000297,56,389,370,434,416,1288,dense,2.388915,dense,2,1,1,1,0,1,0.617632,,49,49,,0,0,5.0,5571,21,"[389, 370, 434, 416]"
hurricane-harvey_00000479,23,944,74,983,122,1288,dense,2.394636,dense,2,1,1,1,0,1,0.715618,,20,20,,0,0,5.0,5572,56,"[944, 74, 983, 122]"
mexico-earthquake_00000163,207,352,858,406,896,1288,dense,2.012882,dense,2,1,1,1,0,1,0.817024,,144,144,,0,0,5.0,5573,80,"[352, 858, 406, 896]"
santa-rosa-wildfire_00000360,110,577,634,626,673,1288,dense,2.369949,dense,2,1,1,1,0,1,0.7982,,100,100,,0,0,5.0,5574,28,"[577, 634, 626, 673]"
socal-fire_00000879,20,371,203,419,236,1288,dense,2.572016,dense,2,1,1,1,0,1,0.848036,,19,19,,0,0,5.0,5575,52,"[371, 203, 419, 236]"
hurricane-florence_00000384,27,435,741,468,808,1287,dense,2.360903,dense,3,1,0,0,0,0,,isolated_fp,,,,0,0,5.0,5576,2,"[435, 741, 468, 808]"
palu-tsunami_00000008,135,440,991,533,1024,1287,dense,1.959824,dense,2,1,1,1,0,0,,over_split_fragment,132,132,,0,0,5.0,5577,26,"[440, 991, 533, 1024]"
socal-fire_00001199,6,647,97,693,140,1287,dense,3.663898,dense,3,1,1,1,0,1,0.881919,,7,7,,0,0,5.0,5578,10,"[647, 97, 693, 140]"
mexico-earthquake_00000188,77,732,365,774,407,1286,dense,2.834467,dense,2,1,1,1,0,0,,over_split_fragment,158,158,,0,0,5.0,5579,45,"[732, 365, 774, 407]"
palu-tsunami_00000113,62,645,288,698,323,1286,dense,2.189381,dense,2,1,1,1,0,1,0.753722,,68,68,,0,0,5.0,5580,42,"[645, 288, 698, 323]"
santa-rosa-wildfire_00000364,103,472,734,524,768,1285,dense,2.236136,dense,2,1,1,1,0,1,0.803436,,113,113,,0,0,5.0,5581,29,"[472, 734, 524, 768]"
hurricane-harvey_00000340,8,797,20,852,60,1284,dense,2.109037,dense,2,1,1,1,0,1,0.779282,,10,10,,0,0,5.0,5582,32,"[797, 20, 852, 60]"
santa-rosa-wildfire_00000012,77,289,463,334,508,1284,dense,2.524934,dense,2,1,1,1,0,1,0.622593,,83,83,,0,0,5.0,5583,22,"[289, 463, 334, 508]"
santa-rosa-wildfire_00000366,69,799,850,845,889,1284,dense,3.836317,dense,3,1,1,1,0,1,0.767252,,65,65,,0,0,5.0,5584,10,"[799, 850, 845, 889]"
hurricane-matthew_00000011,21,912,563,986,589,1283,dense,1.610306,dense,2,1,1,1,0,1,0.677144,,24,24,,0,0,5.0,5585,5,"[912, 563, 986, 589]"
socal-fire_00000841,13,580,39,619,96,1283,dense,2.794597,dense,3,1,1,1,0,1,0.854342,,17,17,,0,0,5.0,5586,6,"[580, 39, 619, 96]"
hurricane-michael_00000168,40,267,508,293,565,1282,dense,2.158429,dense,2,1,0,0,0,0,,isolated_fp,,,,0,0,5.0,5587,4,"[267, 508, 293, 565]"
socal-fire_00000879,126,554,875,597,917,1282,dense,2.80112,dense,2,1,1,1,0,1,0.747433,,135,135,,0,0,5.0,5588,53,"[554, 875, 597, 917]"
hurricane-harvey_00000105,58,659,652,701,691,1281,dense,2.939447,dense,2,1,1,1,0,1,0.872794,,59,59,,0,0,5.0,5589,43,"[659, 652, 701, 691]"
hurricane-harvey_00000468,64,238,971,272,1021,1281,dense,3.052503,dense,2,1,2,1,0,1,0.869467,,70|77,70,,0,0,5.0,5590,18,"[238, 971, 272, 1021]"
santa-rosa-wildfire_00000019,11,0,464,38,513,1281,dense,3.325574,dense,2,1,1,1,0,1,0.685982,,8,8,,0,0,5.0,5591,15,"[0, 464, 38, 513]"
santa-rosa-wildfire_00000284,17,323,143,372,187,1281,dense,2.241147,dense,2,1,1,1,0,1,0.848569,,18,18,,0,0,5.0,5592,16,"[323, 143, 372, 187]"
hurricane-harvey_00000179,5,460,0,519,33,1280,dense,2.7571,dense,2,1,1,1,0,1,0.630716,,5,5,,0,0,5.0,5593,49,"[460, 0, 519, 33]"
hurricane-harvey_00000179,168,381,663,416,720,1280,dense,1.944958,dense,2,1,1,1,0,1,0.790632,,171,171,,0,0,5.0,5594,50,"[381, 663, 416, 720]"
hurricane-harvey_00000424,121,401,874,435,919,1280,dense,2.881014,dense,2,1,1,1,0,0,,over_split_fragment,97,97,,0,0,5.0,5595,18,"[401, 874, 435, 919]"
midwest-flooding_00000050,16,775,46,816,104,1280,dense,1.741553,dense,2,1,1,1,0,0,,over_split_fragment,14,14,,0,0,5.0,5596,35,"[775, 46, 816, 104]"
socal-fire_00000879,57,301,522,337,569,1280,dense,2.622607,dense,2,1,1,1,0,1,0.79547,,61,61,,0,0,5.0,5597,54,"[301, 522, 337, 569]"
hurricane-harvey_00000250,42,626,105,660,153,1278,dense,2.54065,dense,2,1,1,1,0,0,,over_split_fragment,24,24,,0,0,5.0,5598,35,"[626, 105, 660, 153]"
santa-rosa-wildfire_00000366,51,726,602,771,645,1278,dense,2.582978,dense,2,1,1,1,0,1,0.791584,,48,48,,0,0,5.0,5599,11,"[726, 602, 771, 645]"
hurricane-florence_00000046,144,636,950,681,994,1277,dense,2.553626,dense,2,1,1,1,0,1,0.933333,,143,143,,0,0,5.0,5600,80,"[636, 950, 681, 994]"
hurricane-florence_00000046,150,832,977,877,1024,1277,dense,3.139717,dense,2,1,1,1,0,1,0.632918,,149,149,,0,0,5.0,5601,81,"[832, 977, 877, 1024]"
hurricane-matthew_00000027,133,525,509,573,548,1276,dense,2.394636,dense,2,1,1,1,0,1,0.782293,,127,127,,0,0,5.0,5602,53,"[525, 509, 573, 548]"
hurricane-harvey_00000424,100,0,786,31,850,1275,dense,2.480159,dense,2,1,1,1,0,1,0.818596,,81,81,,0,0,5.0,5603,19,"[0, 786, 31, 850]"
hurricane-michael_00000182,30,140,355,189,385,1275,dense,2.643405,dense,2,1,1,1,0,1,0.847775,,36,36,,0,0,5.0,5604,8,"[140, 355, 189, 385]"
hurricane-michael_00000478,54,547,796,582,848,1275,dense,2.210433,dense,2,1,1,1,0,1,0.74213,,67,67,,0,0,5.0,5605,8,"[547, 796, 582, 848]"
hurricane-florence_00000046,114,744,797,787,841,1274,dense,2.61233,dense,2,1,1,1,0,1,0.936867,,114,114,,0,0,5.0,5606,82,"[744, 797, 787, 841]"
hurricane-harvey_00000096,129,561,841,619,871,1274,dense,1.959248,dense,2,1,1,1,0,1,0.542272,,107,107,,0,0,5.0,5607,41,"[561, 841, 619, 871]"
hurricane-harvey_00000191,79,179,491,237,530,1274,dense,1.777462,dense,2,1,1,1,0,1,0.720031,,62,62,,0,0,5.0,5608,45,"[179, 491, 237, 530]"
hurricane-harvey_00000460,29,151,236,184,285,1274,dense,2.545501,dense,2,1,1,1,0,1,0.537921,,19,19,,0,0,5.0,5609,23,"[151, 236, 184, 285]"
palu-tsunami_00000146,30,991,164,1024,235,1274,dense,2.279202,dense,2,1,1,1,0,0,,over_split_fragment,29,29,,0,0,5.0,5610,32,"[991, 164, 1024, 235]"
socal-fire_00000263,29,161,380,208,416,1274,dense,2.622607,dense,2,1,1,1,0,1,0.60401,,21,21,,0,0,5.0,5611,30,"[161, 380, 208, 416]"
hurricane-harvey_00000191,168,800,901,840,951,1273,dense,3.333333,dense,3,1,1,1,0,0,,over_split_fragment,128,128,,0,0,5.0,5612,46,"[800, 901, 840, 951]"
mexico-earthquake_00000025,60,369,987,433,1024,1273,dense,3.396739,dense,3,1,1,1,0,1,0.66269,,54,54,,0,0,5.0,5613,15,"[369, 987, 433, 1024]"
hurricane-harvey_00000476,139,508,629,548,672,1272,dense,2.86944,dense,2,1,1,1,0,1,0.877828,,151,151,,0,0,5.0,5614,50,"[508, 629, 548, 672]"
mexico-earthquake_00000117,153,589,805,647,850,1272,dense,2.51088,dense,3,1,2,1,0,1,0.749815,,307|326,326,,0,0,5.0,5615,93,"[589, 805, 647, 850]"
hurricane-harvey_00000096,146,413,968,464,1000,1271,dense,2.444689,dense,2,1,1,1,0,0,,over_split_fragment,121,121,,0,0,5.0,5616,42,"[413, 968, 464, 1000]"
hurricane-harvey_00000179,64,181,219,228,259,1271,dense,2.500625,dense,2,1,1,1,0,1,0.857034,,64,64,,0,0,5.0,5617,51,"[181, 219, 228, 259]"
hurricane-harvey_00000415,32,839,125,885,176,1271,dense,2.062706,dense,2,1,1,1,0,1,0.835616,,25,25,,0,0,5.0,5618,30,"[839, 125, 885, 176]"
socal-fire_00000300,12,964,303,1008,346,1271,medium,0.0,sparse,0,1,2,2,1,1,0.703755,,11|12,11|12,12,1,1,5.0,5619,1,"[964, 303, 1008, 346]"
socal-fire_00000753,20,265,766,307,817,1271,dense,2.152389,dense,2,1,1,1,0,1,0.873463,,25,25,,0,0,5.0,5620,17,"[265, 766, 307, 817]"
hurricane-matthew_00000027,162,751,609,788,665,1270,dense,2.880184,dense,3,1,1,1,0,1,0.838407,,149,149,,0,0,5.0,5621,54,"[751, 609, 788, 665]"
hurricane-harvey_00000179,97,7,366,47,405,1269,dense,3.778575,dense,2,1,1,1,0,1,0.85704,,100,100,,0,0,5.0,5622,52,"[7, 366, 47, 405]"
hurricane-matthew_00000382,27,827,855,859,901,1269,dense,2.787068,dense,2,1,1,1,0,1,0.688877,,27,27,,0,0,5.0,5623,1,"[827, 855, 859, 901]"
santa-rosa-wildfire_00000123,84,715,705,767,734,1269,dense,2.374169,dense,2,1,1,1,0,1,0.873498,,96,96,,0,0,5.0,5624,19,"[715, 705, 767, 734]"
santa-rosa-wildfire_00000284,84,177,756,222,801,1269,dense,2.524934,dense,2,1,1,1,0,1,0.6965,,85,85,,0,0,5.0,5625,17,"[177, 756, 222, 801]"
hurricane-harvey_00000122,37,715,421,746,470,1268,dense,2.609944,dense,2,1,1,1,0,1,0.933283,,37,37,,0,0,5.0,5626,44,"[715, 421, 746, 470]"
socal-fire_00000879,133,819,909,871,949,1268,dense,2.090301,dense,2,1,1,1,0,1,0.905564,,141,141,,0,0,5.0,5627,55,"[819, 909, 871, 949]"
socal-fire_00001265,76,741,502,778,557,1268,dense,3.024498,dense,3,1,1,1,0,1,0.838057,,75,75,,0,0,5.0,5628,21,"[741, 502, 778, 557]"
hurricane-harvey_00000179,22,574,54,628,93,1267,dense,1.991239,dense,2,1,1,1,0,1,0.827415,,22,22,,0,0,5.0,5629,53,"[574, 54, 628, 93]"
hurricane-michael_00000138,15,0,140,45,181,1267,dense,3.511853,dense,2,1,1,1,0,1,0.821875,,15,15,,0,0,5.0,5630,12,"[0, 140, 45, 181]"
hurricane-harvey_00000340,1,155,0,197,36,1266,dense,4.177109,dense,2,1,1,1,0,1,0.552536,,1,1,,0,0,5.0,5631,33,"[155, 0, 197, 36]"
midwest-flooding_00000026,28,109,581,156,622,1266,dense,2.471882,dense,2,1,1,1,0,1,0.829587,,27,27,,0,0,5.0,5632,14,"[109, 581, 156, 622]"
hurricane-harvey_00000105,55,899,637,941,680,1265,dense,2.80112,dense,2,1,1,1,0,1,0.797583,,56,56,,0,0,5.0,5633,44,"[899, 637, 941, 680]"
hurricane-harvey_00000179,167,964,660,1001,708,1265,dense,2.480159,dense,2,1,1,1,0,1,0.772521,,169,169,,0,0,5.0,5634,54,"[964, 660, 1001, 708]"
hurricane-harvey_00000223,28,27,98,65,139,1265,dense,3.165559,dense,2,1,1,1,0,1,0.749682,,34,34,,0,0,5.0,5635,45,"[27, 98, 65, 139]"
hurricane-michael_00000471,19,616,247,656,291,1265,dense,2.705628,dense,2,1,1,1,0,1,0.671947,,24,24,,0,0,5.0,5636,9,"[616, 247, 656, 291]"
mexico-earthquake_00000180,129,559,910,616,958,1264,dense,1.701838,dense,2,1,1,1,0,0,,over_split_fragment,109,109,,0,0,5.0,5637,33,"[559, 910, 616, 958]"
hurricane-harvey_00000122,46,223,437,254,488,1263,dense,2.444689,dense,2,1,1,1,0,1,0.875184,,50,50,,0,0,5.0,5638,45,"[223, 437, 254, 488]"
palu-tsunami_00000008,87,462,427,516,466,1263,dense,2.986858,dense,3,1,1,1,0,1,0.892831,,88,88,,0,0,5.0,5639,27,"[462, 427, 516, 466]"
santa-rosa-wildfire_00000360,50,515,236,564,281,1263,dense,3.325574,dense,3,1,1,1,0,1,0.802358,,45,45,,0,0,5.0,5640,29,"[515, 236, 564, 281]"
hurricane-harvey_00000250,31,586,91,626,137,1262,dense,3.791709,dense,3,1,1,1,0,0,,over_split_fragment,24,24,,0,0,5.0,5641,36,"[586, 91, 626, 137]"
hurricane-matthew_00000108,36,147,258,207,297,1262,dense,2.525253,dense,3,1,1,1,0,0,,over_split_fragment,26,26,26,1,1,5.0,5642,17,"[147, 258, 207, 297]"
palu-tsunami_00000163,38,377,382,433,423,1262,dense,1.840943,dense,2,1,1,1,0,1,0.896861,,35,35,,0,0,5.0,5643,23,"[377, 382, 433, 423]"
hurricane-harvey_00000179,33,236,99,281,140,1261,dense,2.643754,dense,2,1,1,1,0,1,0.841906,,33,33,,0,0,5.0,5644,55,"[236, 99, 281, 140]"
hurricane-harvey_00000360,93,400,342,466,374,1261,dense,1.602564,dense,2,1,1,1,0,1,0.502723,,60,60,,0,0,5.0,5645,33,"[400, 342, 466, 374]"
hurricane-harvey_00000479,143,547,734,593,767,1261,dense,4.127683,dense,3,1,1,1,0,1,0.751381,,151,151,,0,0,5.0,5646,57,"[547, 734, 593, 767]"
mexico-earthquake_00000010,75,0,339,45,388,1261,dense,4.482295,dense,3,1,1,1,0,0,,unknown,58,58,,0,0,5.0,5647,60,"[0, 339, 45, 388]"
mexico-earthquake_00000080,72,453,376,500,417,1261,dense,3.707824,dense,3,1,1,1,0,1,0.764994,,43,43,,0,0,5.0,5648,57,"[453, 376, 500, 417]"
hurricane-harvey_00000122,167,22,980,53,1024,1260,dense,4.040404,dense,2,1,1,1,0,1,0.921687,,197,197,,0,0,5.0,5649,46,"[22, 980, 53, 1024]"
hurricane-michael_00000447,90,758,621,790,669,1260,dense,2.604167,dense,2,1,1,1,0,1,0.809637,,89,89,,0,0,5.0,5650,5,"[758, 621, 790, 669]"
mexico-earthquake_00000063,48,583,256,630,300,1260,dense,2.389486,dense,2,1,2,1,0,0,,over_split_fragment,54|65,54,,0,0,5.0,5651,46,"[583, 256, 630, 300]"
mexico-earthquake_00000187,26,562,45,604,96,1260,dense,3.228584,dense,3,1,1,1,0,1,0.633609,,23,23,,0,0,5.0,5652,45,"[562, 45, 604, 96]"
santa-rosa-wildfire_00000141,117,207,690,244,737,1260,dense,2.591009,dense,2,1,1,1,0,1,0.891772,,124,124,,0,0,5.0,5653,37,"[207, 690, 244, 737]"
hurricane-harvey_00000179,35,943,109,987,156,1259,dense,2.389486,dense,2,1,1,1,0,1,0.842807,,35,35,,0,0,5.0,5654,56,"[943, 109, 987, 156]"
hurricane-harvey_00000191,184,60,973,106,1007,1259,dense,2.93772,dense,2,1,1,1,0,1,0.812216,,141,141,,0,0,5.0,5655,47,"[60, 973, 106, 1007]"
palu-tsunami_00000008,40,905,147,944,195,1259,dense,2.394636,dense,2,1,1,1,0,1,0.619292,,43,43,,0,0,5.0,5656,28,"[905, 147, 944, 195]"
hurricane-harvey_00000191,58,320,396,363,438,1258,dense,2.80112,dense,2,1,1,1,0,1,0.626882,,44,44,,0,0,5.0,5657,48,"[320, 396, 363, 438]"
palu-tsunami_00000146,56,0,453,41,511,1258,dense,2.463054,dense,2,1,1,1,0,0,,over_split_fragment,45,45,,0,0,5.0,5658,33,"[0, 453, 41, 511]"
socal-fire_00000879,132,637,905,673,955,1258,dense,2.325581,dense,2,1,1,1,0,1,0.810182,,140,140,,0,0,5.0,5659,56,"[637, 905, 673, 955]"
hurricane-harvey_00000179,37,517,118,573,166,1257,dense,1.717033,dense,2,1,1,1,0,1,0.856326,,39,39,,0,0,5.0,5660,57,"[517, 118, 573, 166]"
hurricane-harvey_00000105,27,854,263,894,309,1256,dense,2.527806,dense,2,1,1,1,0,1,0.893838,,29,29,,0,0,5.0,5661,45,"[854, 263, 894, 309]"
hurricane-harvey_00000360,75,79,292,120,344,1256,dense,2.067825,dense,2,1,1,1,0,1,0.749692,,57,57,,0,0,5.0,5662,34,"[79, 292, 120, 344]"
mexico-earthquake_00000163,83,63,409,121,444,1256,dense,1.853912,dense,2,1,1,1,0,1,0.863735,,64,64,,0,0,5.0,5663,81,"[63, 409, 121, 444]"
hurricane-harvey_00000112,160,457,798,505,837,1255,dense,2.394636,dense,2,1,1,1,0,1,0.832424,,172,172,,0,0,5.0,5664,42,"[457, 798, 505, 837]"
hurricane-harvey_00000353,12,154,8,199,48,1255,dense,3.210273,dense,2,1,1,1,0,0,,over_split_fragment,11,11,,0,0,5.0,5665,16,"[154, 8, 199, 48]"
hurricane-matthew_00000345,75,490,196,528,238,1255,dense,4.464286,dense,3,1,1,1,0,1,0.599516,,67,67,,0,0,5.0,5666,61,"[490, 196, 528, 238]"
midwest-flooding_00000256,79,598,743,635,789,1255,dense,2.619172,dense,2,1,1,1,0,1,0.72756,,77,77,,0,0,5.0,5667,6,"[598, 743, 635, 789]"
midwest-flooding_00000050,224,215,837,269,868,1254,dense,2.178649,dense,2,1,1,1,0,1,0.853282,,236,236,,0,0,5.0,5668,36,"[215, 837, 269, 868]"
socal-fire_00001265,46,528,332,572,378,1253,dense,3.623188,dense,3,1,1,1,0,0,,over_split_fragment,46,46,,0,0,5.0,5669,22,"[528, 332, 572, 378]"
hurricane-matthew_00000286,214,819,907,869,969,1252,dense,1.440092,dense,2,1,1,1,0,1,0.597978,,200,200,,0,0,5.0,5670,19,"[819, 907, 869, 969]"
hurricane-florence_00000046,141,217,941,266,984,1251,dense,2.265775,dense,2,1,1,1,0,1,0.831828,,141,141,,0,0,5.0,5671,83,"[217, 941, 266, 984]"
hurricane-harvey_00000112,116,31,568,68,615,1251,dense,2.591009,dense,2,1,1,1,0,1,0.901931,,122,122,,0,0,5.0,5672,43,"[31, 568, 68, 615]"
hurricane-harvey_00000122,121,222,765,254,814,1251,dense,2.57732,dense,2,1,1,1,0,1,0.865312,,143,143,,0,0,5.0,5673,47,"[222, 765, 254, 814]"
hurricane-harvey_00000131,38,969,147,1017,184,1251,dense,2.978407,dense,2,1,1,1,0,1,0.612245,,43,43,,0,0,5.0,5674,60,"[969, 147, 1017, 184]"
santa-rosa-wildfire_00000144,28,805,216,848,251,1251,dense,3.055768,dense,2,1,1,1,0,1,0.86737,,34,34,,0,0,5.0,5675,14,"[805, 216, 848, 251]"
socal-fire_00001029,115,18,717,57,765,1251,dense,2.572016,dense,2,1,1,1,0,1,0.827427,,91,91,,0,0,5.0,5676,23,"[18, 717, 57, 765]"
socal-fire_00001265,96,762,644,799,698,1251,dense,3.052503,dense,3,1,1,1,0,0,,over_split_fragment,91,91,,0,0,5.0,5677,23,"[762, 644, 799, 698]"
hurricane-harvey_00000078,19,804,77,852,113,1250,dense,2.480159,dense,2,1,1,1,0,1,0.844494,,19,19,,0,0,5.0,5678,11,"[804, 77, 852, 113]"
mexico-earthquake_00000124,71,975,373,1024,413,1250,dense,3.113325,dense,2,1,1,1,0,0,,over_split_fragment,48,48,,0,0,5.0,5679,42,"[975, 373, 1024, 413]"
mexico-earthquake_00000131,127,328,414,369,463,1250,dense,2.316692,dense,2,1,1,1,0,1,0.849212,,115,115,,0,0,5.0,5680,48,"[328, 414, 369, 463]"
palu-tsunami_00000038,27,884,90,910,152,1249,dense,1.832845,dense,2,1,1,1,0,1,0.894195,,27,27,,0,0,5.0,5681,34,"[884, 90, 910, 152]"
socal-fire_00000275,32,29,697,102,723,1249,dense,1.658375,dense,2,1,1,1,0,1,0.848286,,35,35,,0,0,5.0,5682,11,"[29, 697, 102, 723]"
mexico-earthquake_00000163,124,959,555,1009,594,1248,dense,3.745318,dense,3,1,1,1,0,1,0.721358,,88,88,,0,0,5.0,5683,82,"[959, 555, 1009, 594]"
midwest-flooding_00000050,152,225,555,281,581,1248,dense,2.1777,dense,2,1,1,1,0,1,0.7977,,156,156,,0,0,5.0,5684,37,"[225, 555, 281, 581]"
hurricane-harvey_00000179,165,634,654,678,697,1247,dense,2.61233,dense,2,1,1,1,0,1,0.849128,,167,167,,0,0,5.0,5685,58,"[634, 654, 678, 697]"
hurricane-harvey_00000378,140,871,837,906,883,1247,dense,2.683843,dense,2,1,1,1,0,1,0.64575,,130,130,,0,0,5.0,5686,22,"[871, 837, 906, 883]"
hurricane-matthew_00000027,102,550,413,597,462,1247,dense,2.170374,dense,2,1,1,1,0,1,0.723867,,97,97,,0,0,5.0,5687,55,"[550, 413, 597, 462]"
hurricane-harvey_00000131,31,942,106,994,143,1246,dense,3.241141,dense,3,1,1,1,0,1,0.775148,,35,35,,0,0,5.0,5688,61,"[942, 106, 994, 143]"
midwest-flooding_00000050,69,315,281,345,330,1246,dense,2.643405,dense,2,1,1,1,0,1,0.890909,,72,72,,0,0,5.0,5689,38,"[315, 281, 345, 330]"
midwest-flooding_00000302,25,683,285,726,330,1246,dense,2.582978,dense,2,1,1,1,0,1,0.875385,,27,27,,0,0,5.0,5690,6,"[683, 285, 726, 330]"
hurricane-florence_00000046,126,526,838,569,886,1245,dense,2.289377,dense,2,1,1,1,0,1,0.85443,,126,126,,0,0,5.0,5691,84,"[526, 838, 569, 886]"
palu-tsunami_00000037,108,145,720,179,768,1245,dense,3.810976,dense,3,1,1,1,0,1,0.714373,,110,110,,0,0,5.0,5692,20,"[145, 720, 179, 768]"
